usage_id,customer_id,usage_date,data_used_gb,call_minutes,sms_count,roaming,network_type
1635,3699,23-09-2025,0.17,14,45,FALSE,4G
1636,3471,13-02-2025,1.21,2,11,FALSE,5G
1637,2249,10-04-2025,1.31,7,34,TRUE,5G
1638,2247,11-11-2025,1.83,17,10,FALSE,4G
1639,5862,06-02-2025,1.12,57,10,TRUE,5G
1640,4929,25-12-2024,0.45,111,0,FALSE,5G
1641,3050,13-02-2025,0.29,84,3,FALSE,4G
1642,168,25-08-2025,1.06,58,40,FALSE,5G
1643,4779,20-10-2025,2.36,11,8,FALSE,5G
1644,4613,08-06-2025,1.46,20,37,FALSE,4G
1645,3825,23-05-2025,1.8,56,42,TRUE,4G
1646,1760,21-09-2025,1.02,68,5,TRUE,5G
1647,2416,21-10-2025,0.43,73,1,FALSE,5G
1648,1492,10-06-2025,1.39,110,3,FALSE,5G
1649,504,28-04-2025,0.38,101,8,TRUE,5G
1650,1110,18-05-2025,0.84,49,25,FALSE,5G
1651,4739,10-10-2025,0.4,78,6,TRUE,5G
1652,3112,21-08-2025,0.84,118,30,TRUE,4G
1653,3044,10-02-2025,1.65,47,14,TRUE,5G
1654,292,07-05-2025,2.32,32,23,TRUE,5G
1655,2187,19-08-2025,2.04,92,2,TRUE,4G
1656,1695,09-12-2024,2.34,13,46,TRUE,5G
1657,2300,29-05-2025,1.98,78,40,TRUE,5G
1658,1242,06-05-2025,2.15,24,39,FALSE,4G
1659,1058,31-07-2025,2.78,44,17,TRUE,5G
1660,5098,22-06-2025,2.45,82,34,FALSE,5G
1661,2105,12-03-2025,1.4,98,1,TRUE,4G
1662,433,25-01-2025,1.77,24,2,TRUE,5G
1663,3142,09-11-2025,1.83,36,4,TRUE,5G
1664,1398,01-11-2025,2.05,60,30,FALSE,5G
1665,801,22-04-2025,2.12,111,38,TRUE,5G
1666,3415,26-10-2025,1.3,56,32,FALSE,5G
1667,4793,07-07-2025,0.71,119,47,FALSE,4G
1668,2220,12-09-2025,1.1,45,16,FALSE,4G
1669,5335,13-06-2025,1.77,34,45,FALSE,4G
1670,4000,10-09-2025,1.94,26,12,TRUE,4G
1671,3574,19-04-2025,2.66,55,9,TRUE,4G
1672,5621,09-01-2025,2.05,64,37,FALSE,5G
1673,4117,14-01-2025,2.69,111,49,FALSE,4G
1674,2678,21-12-2024,1.33,27,29,FALSE,4G
1675,2528,10-11-2025,2.78,16,45,FALSE,4G
1676,1216,07-10-2025,0.22,6,48,TRUE,4G
1677,5437,20-07-2025,1.1,6,29,FALSE,4G
1678,5857,22-09-2025,1.2,30,14,FALSE,4G
1679,834,15-10-2025,0.42,37,39,FALSE,5G
1680,1183,15-11-2025,0.83,7,25,TRUE,4G
1681,4943,23-08-2025,1.04,84,10,FALSE,5G
1682,3505,18-05-2025,1.89,55,5,TRUE,4G
1683,2238,20-07-2025,1.4,1,42,TRUE,4G
1684,1739,22-09-2025,2.91,25,46,FALSE,4G
1685,1233,02-06-2025,0.72,61,27,FALSE,4G
1686,5043,11-11-2025,2.35,31,11,TRUE,5G
1687,447,19-07-2025,1.61,56,26,TRUE,4G
1688,3290,29-04-2025,1.06,106,44,FALSE,5G
1689,5009,27-02-2025,2.12,21,7,FALSE,4G
1690,5909,12-02-2025,1.15,36,45,FALSE,4G
1691,3752,19-02-2025,2.11,90,40,FALSE,5G
1692,2765,13-12-2024,0.87,70,6,FALSE,5G
1693,1249,11-11-2025,2.66,93,9,TRUE,4G
1694,3142,22-04-2025,0.65,30,4,TRUE,4G
1695,3755,27-10-2025,2.36,81,42,FALSE,5G
1696,3339,09-12-2024,1.6,107,7,FALSE,5G
1697,1476,14-07-2025,1.36,91,19,FALSE,5G
1698,3906,14-11-2025,0.84,53,19,TRUE,5G
1699,2138,06-04-2025,0.36,23,3,FALSE,4G
1700,1725,23-10-2025,1.71,58,37,TRUE,4G
1701,4244,07-04-2025,1.62,30,18,TRUE,5G
1702,5592,06-09-2025,0.7,28,26,FALSE,5G
1703,1296,29-11-2024,2.54,31,45,TRUE,4G
1704,3057,17-09-2025,0.13,5,29,TRUE,5G
1705,4675,31-08-2025,1.99,114,16,TRUE,5G
1706,3992,05-06-2025,2.66,23,6,FALSE,5G
1707,462,16-11-2025,2.97,9,28,TRUE,5G
1708,3416,27-08-2025,1.86,102,11,FALSE,4G
1709,3372,27-02-2025,2.14,87,48,FALSE,4G
1710,4015,16-02-2025,0.59,114,26,FALSE,5G
1711,1054,01-08-2025,2.28,90,8,FALSE,4G
1712,1084,09-09-2025,1.27,6,34,TRUE,5G
1713,5938,23-11-2025,1.64,91,4,FALSE,4G
1714,2812,11-08-2025,2.93,5,29,FALSE,5G
1715,1040,30-11-2024,1.05,61,16,FALSE,4G
1716,274,14-04-2025,1.89,87,11,FALSE,5G
1717,5790,18-01-2025,1.92,98,20,FALSE,5G
1718,1248,25-08-2025,0.66,20,49,TRUE,5G
1719,3570,22-12-2024,1.46,17,49,TRUE,4G
1720,5126,29-06-2025,0.38,36,33,FALSE,4G
1721,4763,24-02-2025,2.6,106,3,TRUE,5G
1722,5073,15-04-2025,0.64,103,9,TRUE,4G
1723,5209,01-05-2025,0.59,114,28,FALSE,5G
1724,5308,06-08-2025,2.88,104,23,TRUE,4G
1725,4257,05-09-2025,0.28,29,9,FALSE,4G
1726,1564,21-11-2025,0.94,79,15,FALSE,4G
1727,1478,27-11-2025,2.71,9,16,TRUE,5G
1728,1587,21-09-2025,2.62,117,15,TRUE,5G
1729,3378,23-10-2025,2.56,119,32,TRUE,4G
1730,3120,02-02-2025,2.13,53,6,TRUE,4G
1731,3448,02-02-2025,2.24,17,44,FALSE,5G
1732,2079,29-12-2024,1.74,109,34,FALSE,5G
1733,4842,02-08-2025,2.92,82,24,FALSE,5G
1734,5038,02-11-2025,0.18,106,38,TRUE,5G
1735,2883,06-09-2025,1.33,19,31,FALSE,4G
1736,4684,16-01-2025,1.38,113,18,TRUE,4G
1737,940,25-08-2025,0.59,60,43,FALSE,4G
1738,244,31-12-2024,0.59,11,2,TRUE,5G
1739,1420,13-07-2025,2.45,35,25,FALSE,5G
1740,2305,20-11-2025,2.23,113,0,FALSE,4G
1741,1848,21-08-2025,0.33,79,22,FALSE,5G
1742,1317,20-10-2025,1.53,94,40,FALSE,5G
1743,781,15-04-2025,2.71,26,44,TRUE,5G
1744,3510,11-12-2024,0.72,110,41,FALSE,4G
1745,5719,29-07-2025,3,35,28,TRUE,4G
1746,1425,22-10-2025,1.23,19,27,FALSE,5G
1747,681,29-06-2025,2.74,89,30,TRUE,5G
1748,3091,04-05-2025,0.36,38,33,TRUE,5G
1749,642,16-06-2025,0.96,64,37,FALSE,5G
1750,281,30-09-2025,2.16,112,35,FALSE,5G
1751,5991,10-08-2025,1.09,75,35,FALSE,4G
1752,4747,16-11-2025,1.45,103,11,TRUE,4G
1753,69,14-01-2025,1.38,3,33,TRUE,5G
1754,841,07-04-2025,2.96,75,13,FALSE,4G
1755,5768,12-01-2025,1.66,15,40,TRUE,5G
1756,1331,28-07-2025,0.79,119,1,TRUE,4G
1757,4041,06-03-2025,2.98,46,49,FALSE,5G
1758,3017,29-10-2025,1.16,102,39,FALSE,4G
1759,731,29-09-2025,2.78,6,44,FALSE,5G
1760,1671,08-01-2025,2.94,109,42,FALSE,4G
1761,2735,17-02-2025,0.39,78,22,FALSE,5G
1762,1084,02-11-2025,0.58,89,29,FALSE,4G
1763,4796,01-09-2025,1.56,74,12,TRUE,5G
1764,3784,14-09-2025,0.71,113,38,TRUE,4G
1765,3319,21-07-2025,1.02,44,40,FALSE,4G
1766,5517,05-09-2025,0.92,41,9,TRUE,4G
1767,4188,01-06-2025,1.72,116,45,FALSE,4G
1768,938,05-05-2025,2.39,115,38,FALSE,5G
1769,4354,29-06-2025,1.93,65,18,TRUE,4G
1770,1387,26-07-2025,2.7,110,44,TRUE,4G
1771,1230,29-07-2025,2.34,7,22,TRUE,4G
1772,4575,14-03-2025,0.98,66,2,FALSE,5G
1773,2223,23-10-2025,2.73,74,45,TRUE,4G
1774,2880,20-07-2025,1.28,4,18,FALSE,5G
1775,4007,30-06-2025,0.3,32,31,TRUE,5G
1776,3524,24-08-2025,1.61,115,5,TRUE,4G
1777,4289,03-09-2025,1.63,24,38,TRUE,5G
1778,1234,11-08-2025,0.15,50,29,FALSE,5G
1779,307,05-07-2025,0.21,113,12,FALSE,5G
1780,1660,05-03-2025,2.11,2,4,TRUE,5G
1781,5096,17-05-2025,1.72,50,39,FALSE,4G
1782,3558,07-04-2025,1.14,31,6,FALSE,5G
1783,339,28-05-2025,2.83,29,49,FALSE,4G
1784,5926,11-06-2025,1.8,4,18,TRUE,4G
1785,1071,22-01-2025,2.83,116,20,TRUE,4G
1786,1409,13-01-2025,0.22,81,8,TRUE,5G
1787,5800,19-06-2025,2.11,33,10,FALSE,4G
1788,1998,28-05-2025,0.27,64,14,TRUE,4G
1789,1972,24-07-2025,2.85,5,20,TRUE,4G
1790,5490,01-04-2025,1.98,82,48,FALSE,5G
1791,4244,13-02-2025,0.23,94,16,TRUE,5G
1792,5369,13-09-2025,2.06,40,22,FALSE,4G
1793,3893,28-01-2025,0.39,8,29,TRUE,4G
1794,4275,14-06-2025,0.88,16,13,TRUE,5G
1795,2652,17-11-2025,2.13,14,8,TRUE,4G
1796,1666,28-10-2025,2.58,71,8,FALSE,4G
1797,2280,13-11-2025,0.64,81,47,TRUE,5G
1798,4342,22-10-2025,0.58,44,48,TRUE,5G
1799,2117,27-03-2025,1.69,55,21,FALSE,5G
1800,53,03-04-2025,1.77,92,8,FALSE,4G
1801,4895,24-03-2025,1.68,38,14,TRUE,4G
1802,4435,03-09-2025,1.89,64,49,TRUE,4G
1803,744,06-10-2025,0.41,90,21,TRUE,5G
1804,5048,27-05-2025,1.23,63,7,TRUE,5G
1805,3660,03-03-2025,2.19,90,43,TRUE,4G
1806,557,09-11-2025,1.84,22,15,TRUE,4G
1807,1553,20-12-2024,2.46,83,10,TRUE,5G
1808,2817,25-05-2025,1.61,114,30,TRUE,4G
1809,4209,08-04-2025,2.31,66,45,FALSE,4G
1810,3185,04-06-2025,1.59,27,27,TRUE,4G
1811,5681,10-11-2025,1.29,117,35,FALSE,5G
1812,1909,14-10-2025,0.32,83,2,FALSE,4G
1813,4548,01-03-2025,0.87,6,49,FALSE,4G
1814,267,30-11-2024,1.81,79,5,FALSE,5G
1815,3850,19-01-2025,2.22,80,22,TRUE,4G
1816,1069,19-04-2025,1.2,105,32,TRUE,4G
1817,671,19-02-2025,1.43,112,23,FALSE,5G
1818,4133,24-01-2025,2.85,118,19,TRUE,4G
1819,556,05-12-2024,2.77,90,12,FALSE,5G
1820,4681,11-09-2025,0.23,57,20,FALSE,4G
1821,2172,25-01-2025,2.28,16,45,TRUE,5G
1822,2512,14-03-2025,0.27,48,4,FALSE,5G
1823,2711,03-12-2024,1.2,72,42,FALSE,4G
1824,1743,16-06-2025,2.43,65,3,FALSE,4G
1825,1243,18-11-2025,2.31,19,3,FALSE,5G
1826,2857,05-03-2025,1.47,60,44,TRUE,4G
1827,5189,03-05-2025,0.45,30,33,TRUE,4G
1828,2693,30-01-2025,0.35,97,47,FALSE,5G
1829,2066,29-01-2025,2.8,67,45,TRUE,4G
1830,5275,07-09-2025,1.2,80,47,FALSE,5G
1831,2111,22-07-2025,0.42,32,26,FALSE,4G
1832,3095,24-04-2025,0.69,90,25,FALSE,4G
1833,1838,12-03-2025,0.55,61,29,TRUE,4G
1834,2349,21-02-2025,2.78,15,25,FALSE,5G
1835,163,11-06-2025,1.89,52,23,TRUE,5G
1836,2154,30-03-2025,1.8,100,40,TRUE,5G
1837,1178,12-05-2025,0.39,4,19,TRUE,5G
1838,4399,03-02-2025,1.28,59,38,FALSE,5G
1839,420,19-11-2025,0.3,83,6,FALSE,5G
1840,4478,05-12-2024,1.72,11,40,TRUE,4G
1841,5237,26-01-2025,0.3,113,11,FALSE,5G
1842,3362,12-09-2025,1.26,77,43,FALSE,4G
1843,4263,27-07-2025,1.47,44,17,TRUE,4G
1844,5891,04-09-2025,1,69,27,TRUE,4G
1845,807,09-12-2024,0.99,93,5,TRUE,5G
1846,3780,29-04-2025,2.87,101,2,FALSE,5G
1847,3806,03-03-2025,2.01,5,32,FALSE,4G
1848,2855,04-11-2025,2.17,54,8,FALSE,4G
1849,4465,07-01-2025,1.45,113,48,FALSE,4G
1850,2224,08-11-2025,2.15,26,10,FALSE,5G
1851,5845,23-05-2025,2.9,73,7,TRUE,5G
1852,5755,21-03-2025,1.77,84,39,FALSE,5G
1853,3991,11-07-2025,2.86,111,11,TRUE,4G
1854,2952,10-09-2025,1.96,26,3,TRUE,4G
1855,4245,29-06-2025,2.1,10,35,FALSE,4G
1856,4208,06-09-2025,2.62,0,27,TRUE,4G
1857,338,08-08-2025,1.1,4,39,TRUE,5G
1858,2415,10-12-2024,0.28,37,15,TRUE,5G
1859,4099,15-03-2025,0.2,10,36,TRUE,4G
1860,3533,19-04-2025,2.57,95,21,FALSE,4G
1861,2355,18-07-2025,1.76,8,22,FALSE,5G
1862,4047,19-05-2025,1.48,20,35,TRUE,5G
1863,712,21-01-2025,0.47,35,13,FALSE,4G
1864,1380,12-01-2025,0.4,12,11,TRUE,5G
1865,851,01-07-2025,2.79,47,30,FALSE,4G
1866,3555,01-09-2025,2.27,56,23,FALSE,5G
1867,3901,18-05-2025,2.21,10,30,TRUE,5G
1868,4551,05-03-2025,0.53,51,4,FALSE,5G
1869,4177,12-08-2025,1.72,114,7,TRUE,4G
1870,2093,24-12-2024,0.62,60,10,TRUE,5G
1871,998,18-12-2024,2.87,6,43,FALSE,5G
1872,1148,22-11-2025,1.97,74,35,TRUE,5G
1873,4601,26-05-2025,2.61,115,46,TRUE,5G
1874,2177,21-08-2025,1.58,47,12,TRUE,4G
1875,5519,12-04-2025,1.87,111,24,TRUE,4G
1876,2322,22-02-2025,0.96,43,23,TRUE,4G
1877,123,14-06-2025,1.83,28,27,FALSE,4G
1878,5304,01-10-2025,1.09,52,41,TRUE,5G
1879,3626,14-07-2025,0.36,32,22,FALSE,5G
1880,2167,07-10-2025,0.22,18,12,TRUE,4G
1881,2565,02-02-2025,0.83,14,2,FALSE,4G
1882,2922,17-07-2025,2,0,29,FALSE,5G
1883,3082,16-07-2025,2.21,92,17,FALSE,5G
1884,2875,25-05-2025,2.68,113,0,TRUE,4G
1885,3808,11-02-2025,1.92,109,48,FALSE,4G
1886,1683,20-11-2025,2.94,34,34,TRUE,4G
1887,1714,01-11-2025,2.24,72,24,FALSE,4G
1888,5080,20-02-2025,1.9,53,17,FALSE,5G
1889,495,05-10-2025,1.04,9,6,TRUE,5G
1890,5023,05-02-2025,2.61,12,16,FALSE,5G
1891,3508,10-12-2024,0.74,50,47,TRUE,5G
1892,1711,21-03-2025,1.59,31,40,FALSE,5G
1893,5472,31-07-2025,0.22,78,35,TRUE,4G
1894,873,02-08-2025,0.41,36,5,TRUE,4G
1895,4350,07-03-2025,1.88,65,41,TRUE,4G
1896,4923,09-08-2025,1.92,13,36,TRUE,4G
1897,4492,27-10-2025,0.89,92,44,TRUE,4G
1898,3409,20-03-2025,0.24,32,5,FALSE,4G
1899,3714,22-08-2025,0.82,55,0,FALSE,4G
1900,5522,23-08-2025,2.64,113,44,TRUE,5G
1901,2640,23-09-2025,2.37,46,36,FALSE,5G
1902,4652,10-06-2025,2.43,29,19,TRUE,4G
1903,1675,07-11-2025,2.56,44,15,FALSE,5G
1904,5410,20-06-2025,0.3,93,27,TRUE,5G
1905,5105,11-07-2025,2.31,52,44,TRUE,5G
1906,5250,19-07-2025,2.73,84,3,TRUE,4G
1907,5013,04-11-2025,2.54,7,30,TRUE,4G
1908,1916,12-09-2025,1.53,5,42,FALSE,4G
1909,4765,12-11-2025,2.59,30,13,TRUE,4G
1910,1590,13-05-2025,0.32,62,37,TRUE,5G
1911,1087,16-08-2025,2.29,107,21,TRUE,4G
1912,511,25-01-2025,2.94,83,43,TRUE,5G
1913,227,27-01-2025,0.63,81,20,FALSE,5G
1914,3551,30-10-2025,2.21,40,25,TRUE,5G
1915,984,23-11-2025,0.42,56,13,FALSE,4G
1916,857,25-06-2025,2.3,66,5,TRUE,5G
1917,739,13-06-2025,1.39,5,32,FALSE,4G
1918,1854,26-07-2025,1.8,43,13,TRUE,4G
1919,4163,15-11-2025,0.69,101,46,TRUE,5G
1920,874,02-03-2025,1.94,52,16,FALSE,4G
1921,4522,16-09-2025,2.72,41,38,FALSE,5G
1922,2100,08-02-2025,2.47,37,12,FALSE,4G
1923,1826,19-07-2025,1.13,9,6,FALSE,4G
1924,4380,23-05-2025,2.73,98,12,TRUE,4G
1925,5241,03-04-2025,0.15,105,0,FALSE,5G
1926,3867,21-12-2024,0.77,32,8,FALSE,4G
1927,792,20-05-2025,1.28,67,46,FALSE,5G
1928,2221,03-12-2024,2.3,0,17,TRUE,4G
1929,4748,10-09-2025,2.83,45,35,TRUE,5G
1930,5272,02-08-2025,2.41,110,8,FALSE,5G
1931,3408,11-11-2025,2.68,3,48,TRUE,5G
1932,3703,18-01-2025,2.57,83,27,TRUE,4G
1933,5472,17-10-2025,0.43,40,15,FALSE,5G
1934,5875,22-07-2025,1.39,40,37,TRUE,5G
1935,4598,06-03-2025,0.72,99,49,FALSE,4G
1936,3051,20-09-2025,1.45,85,29,TRUE,4G
1937,4943,12-10-2025,2.32,8,1,FALSE,5G
1938,3533,04-12-2024,2.26,53,0,FALSE,5G
1939,1413,22-05-2025,2.79,49,24,TRUE,5G
1940,5110,21-02-2025,1.61,80,38,TRUE,4G
1941,5098,06-03-2025,0.57,113,2,TRUE,5G
1942,2413,08-12-2024,2.72,100,3,TRUE,5G
1943,1781,24-10-2025,1.06,62,43,FALSE,4G
1944,140,07-04-2025,1.18,35,33,FALSE,5G
1945,3074,21-06-2025,0.8,77,34,FALSE,4G
1946,3866,07-02-2025,0.59,8,15,TRUE,4G
1947,5747,03-10-2025,0.31,6,40,FALSE,4G
1948,3663,04-12-2024,1.9,37,49,TRUE,5G
1949,3131,02-04-2025,0.87,74,18,TRUE,4G
1950,1589,15-10-2025,2.21,59,33,FALSE,4G
1951,1910,28-10-2025,2.75,59,30,FALSE,4G
1952,5960,28-03-2025,1.69,70,12,FALSE,5G
1953,4325,26-06-2025,0.95,54,8,FALSE,4G
1954,4254,18-02-2025,1.6,108,11,FALSE,5G
1955,1763,03-06-2025,0.95,41,16,TRUE,5G
1956,4223,26-12-2024,2.14,73,33,FALSE,4G
1957,2985,04-03-2025,2.24,43,33,TRUE,4G
1958,3184,08-10-2025,2.75,48,9,TRUE,5G
1959,4024,06-07-2025,0.88,107,22,TRUE,5G
1960,1247,03-04-2025,2.09,23,18,FALSE,5G
1961,5992,12-01-2025,1.94,10,1,FALSE,5G
1962,3248,14-02-2025,2.57,19,27,FALSE,5G
1963,153,23-09-2025,0.39,46,44,FALSE,5G
1964,2601,26-07-2025,2.15,6,42,TRUE,5G
1965,3630,25-11-2025,2.63,50,16,TRUE,4G
1966,1303,04-08-2025,2.34,14,32,TRUE,5G
1967,722,16-10-2025,2.41,96,18,FALSE,5G
1968,5365,29-04-2025,0.85,56,17,TRUE,4G
1969,1644,23-05-2025,2.54,95,41,FALSE,5G
1970,455,01-05-2025,0.98,75,43,FALSE,5G
1971,959,21-08-2025,1.15,85,34,FALSE,4G
1972,3068,09-01-2025,2.92,61,1,FALSE,4G
1973,750,31-07-2025,2.04,8,32,TRUE,4G
1974,3005,17-02-2025,1.2,78,7,FALSE,4G
1975,422,01-02-2025,1.65,15,35,TRUE,4G
1976,2634,12-06-2025,1.59,18,5,FALSE,4G
1977,1438,27-02-2025,0.98,8,27,FALSE,5G
1978,5282,06-12-2024,0.28,19,13,FALSE,5G
1979,330,09-01-2025,0.33,36,9,FALSE,5G
1980,1672,12-12-2024,0.36,52,19,TRUE,5G
1981,1371,06-03-2025,1.85,114,48,FALSE,4G
1982,806,26-01-2025,1.06,118,47,FALSE,5G
1983,4102,04-07-2025,0.79,93,3,TRUE,4G
1984,310,01-05-2025,0.49,93,36,TRUE,4G
1985,3427,23-04-2025,0.37,112,43,FALSE,4G
1986,2221,24-10-2025,1.48,65,24,FALSE,5G
1987,1145,02-05-2025,0.85,49,15,TRUE,4G
1988,2290,05-05-2025,1.9,96,20,FALSE,4G
1989,4107,18-08-2025,1.13,7,48,FALSE,4G
1990,3600,20-08-2025,1.51,77,25,FALSE,4G
1991,3355,30-08-2025,2.68,44,0,FALSE,4G
1992,4735,12-01-2025,2.78,35,0,FALSE,5G
1993,1978,29-10-2025,0.87,83,9,TRUE,5G
1994,3785,18-04-2025,1.96,91,4,TRUE,4G
1995,3349,07-10-2025,0.7,3,7,FALSE,4G
1996,1655,02-09-2025,0.31,24,14,FALSE,5G
1997,1805,23-11-2025,2.59,29,1,TRUE,5G
1998,506,13-10-2025,1.3,95,0,TRUE,5G
1999,435,05-08-2025,1.74,73,12,TRUE,5G
2000,3986,29-01-2025,1.07,98,9,TRUE,5G
2001,2611,20-05-2025,0.86,25,15,TRUE,5G
2002,4051,21-09-2025,0.75,2,9,FALSE,4G
2003,999,11-05-2025,1.7,70,45,TRUE,5G
2004,5578,03-08-2025,1.91,12,1,FALSE,4G
2005,3393,17-07-2025,2.04,44,25,FALSE,5G
2006,4225,09-01-2025,1.03,77,3,FALSE,4G
2007,407,12-02-2025,0.63,104,46,TRUE,5G
2008,983,04-02-2025,1.3,65,29,TRUE,4G
2009,969,17-03-2025,0.25,80,12,TRUE,4G
2010,2851,23-04-2025,2.87,105,5,FALSE,4G
2011,2908,29-04-2025,0.28,57,20,TRUE,5G
2012,5242,31-03-2025,2.68,81,16,FALSE,5G
2013,3621,25-06-2025,2.39,37,33,FALSE,4G
2014,5127,30-03-2025,1.06,62,10,TRUE,5G
2015,1698,24-05-2025,0.31,28,14,TRUE,4G
2016,5158,19-01-2025,0.78,35,12,FALSE,4G
2017,3792,07-06-2025,2.97,59,18,TRUE,5G
2018,3107,18-05-2025,1.85,36,39,FALSE,5G
2019,2585,14-07-2025,1.25,47,46,TRUE,4G
2020,1954,31-10-2025,0.26,71,33,TRUE,4G
2021,4156,15-04-2025,1.93,113,8,FALSE,4G
2022,807,09-12-2024,1.51,104,24,FALSE,4G
2023,1086,27-06-2025,0.46,32,35,TRUE,5G
2024,3953,26-10-2025,1.41,93,13,FALSE,5G
2025,3707,27-11-2025,1.69,51,37,FALSE,4G
2026,4784,08-07-2025,2.43,28,0,FALSE,4G
2027,3505,03-01-2025,1.86,110,17,FALSE,5G
2028,4751,26-09-2025,2.65,41,1,FALSE,4G
2029,3229,17-01-2025,1.68,106,17,FALSE,4G
2030,737,03-02-2025,1.42,9,24,FALSE,5G
2031,3092,04-09-2025,1.52,115,18,TRUE,5G
2032,1339,18-09-2025,1.47,93,1,TRUE,4G
2033,3733,26-01-2025,2.82,74,28,TRUE,4G
2034,2366,26-09-2025,2.42,53,23,TRUE,4G
2035,4096,27-03-2025,2.74,68,13,TRUE,4G
2036,4147,20-06-2025,1.88,48,2,FALSE,4G
2037,2537,21-09-2025,0.13,94,16,FALSE,4G
2038,4168,31-03-2025,1.84,8,2,FALSE,4G
2039,662,30-05-2025,1.25,42,30,TRUE,5G
2040,5154,01-05-2025,2.09,66,4,TRUE,5G
2041,4540,05-02-2025,2.36,61,15,TRUE,4G
2042,4128,14-09-2025,1.09,115,1,TRUE,5G
2043,4243,21-07-2025,0.54,95,2,TRUE,5G
2044,1235,15-01-2025,1.6,25,7,TRUE,4G
2045,5568,07-07-2025,0.62,11,44,TRUE,5G
2046,1351,01-10-2025,0.35,47,21,TRUE,5G
2047,2886,05-06-2025,2.29,39,30,FALSE,4G
2048,470,24-06-2025,2.28,26,29,TRUE,5G
2049,3185,03-04-2025,0.25,83,36,TRUE,4G
2050,4460,23-07-2025,1.73,89,40,FALSE,4G
2051,739,13-02-2025,0.44,69,32,FALSE,5G
2052,691,13-10-2025,2.79,62,14,TRUE,5G
2053,203,23-04-2025,0.81,62,49,FALSE,4G
2054,620,17-05-2025,2.22,72,20,FALSE,5G
2055,2745,20-03-2025,2.05,28,6,TRUE,5G
2056,3415,14-12-2024,0.68,105,46,FALSE,4G
2057,1781,12-10-2025,0.23,24,30,TRUE,4G
2058,4067,05-10-2025,1.18,93,8,TRUE,4G
2059,4533,01-01-2025,2.98,85,30,TRUE,5G
2060,2477,18-09-2025,0.63,99,12,FALSE,4G
2061,2693,07-04-2025,0.57,45,33,FALSE,4G
2062,4847,02-12-2024,1.28,113,35,FALSE,4G
2063,2880,26-07-2025,0.39,107,15,FALSE,5G
2064,690,21-06-2025,2.93,62,36,FALSE,4G
2065,1682,01-06-2025,0.12,32,13,FALSE,4G
2066,5930,29-11-2024,2.97,72,38,FALSE,5G
2067,4576,04-03-2025,2.99,22,44,FALSE,4G
2068,1356,27-09-2025,0.15,117,24,FALSE,5G
2069,5946,28-06-2025,1.32,38,3,TRUE,5G
2070,5027,08-11-2025,1.24,26,15,TRUE,4G
2071,4913,23-04-2025,2.9,104,33,TRUE,5G
2072,2484,29-01-2025,0.98,44,1,FALSE,4G
2073,4723,16-10-2025,2.12,2,25,TRUE,4G
2074,2993,26-08-2025,2.43,116,25,FALSE,4G
2075,3735,29-07-2025,0.9,84,5,FALSE,5G
2076,2318,30-09-2025,0.45,85,20,TRUE,5G
2077,4040,11-08-2025,0.35,94,26,TRUE,5G
2078,4757,03-07-2025,1.58,55,48,TRUE,4G
2079,2573,18-06-2025,0.71,17,22,FALSE,5G
2080,3524,29-09-2025,2.87,21,21,TRUE,5G
2081,4877,15-11-2025,2.31,119,15,FALSE,5G
2082,3825,06-06-2025,0.73,107,34,TRUE,5G
2083,1064,16-01-2025,1.05,44,30,TRUE,5G
2084,3808,05-02-2025,1.73,82,13,TRUE,5G
2085,930,23-07-2025,1.91,65,32,TRUE,5G
2086,3631,16-07-2025,0.7,61,37,FALSE,4G
2087,4866,28-02-2025,2.22,6,30,TRUE,4G
2088,4856,19-12-2024,2.4,8,34,TRUE,5G
2089,5084,26-11-2025,1.84,41,43,TRUE,4G
2090,1227,12-05-2025,2.98,14,2,TRUE,5G
2091,5554,05-12-2024,1.9,66,32,FALSE,5G
2092,3959,28-08-2025,2.01,114,39,TRUE,5G
2093,393,25-05-2025,1.93,113,27,FALSE,5G
2094,3947,01-12-2024,2.27,97,35,TRUE,4G
2095,2061,17-08-2025,2.88,81,17,FALSE,5G
2096,5006,24-07-2025,1.31,105,7,FALSE,4G
2097,1997,14-05-2025,2.08,107,49,FALSE,4G
2098,4616,20-08-2025,0.81,84,12,TRUE,5G
2099,2543,25-02-2025,1.7,31,23,TRUE,4G
2100,5918,21-02-2025,1.62,116,2,FALSE,5G
2101,680,02-01-2025,0.47,78,1,TRUE,5G
2102,1735,14-02-2025,0.74,19,32,TRUE,5G
2103,5897,21-04-2025,1.08,75,8,TRUE,4G
2104,75,27-09-2025,2.4,11,39,TRUE,5G
2105,2547,05-12-2024,1.78,29,14,TRUE,5G
2106,1947,03-02-2025,0.61,34,11,TRUE,5G
2107,5267,12-09-2025,0.49,107,47,TRUE,5G
2108,5816,22-07-2025,2.74,75,37,FALSE,4G
2109,3595,24-08-2025,2.14,107,11,FALSE,4G
2110,462,15-07-2025,0.14,27,10,TRUE,4G
2111,1059,15-05-2025,2.55,40,37,TRUE,5G
2112,2398,05-04-2025,2.69,90,8,FALSE,5G
2113,5866,20-09-2025,0.1,115,13,FALSE,4G
2114,4073,14-05-2025,1.96,109,11,TRUE,4G
2115,4199,23-06-2025,2.35,65,37,TRUE,4G
2116,210,04-01-2025,2.96,99,25,TRUE,5G
2117,2424,25-06-2025,2.96,107,35,FALSE,4G
2118,5796,29-11-2024,0.53,49,11,FALSE,5G
