call_id,customer_id,call_date,duration_minutes,call_type,location_city,location_state,network_quality
1462,3996,19-07-2025 03:39,9.29,Outgoing,Rogerston,Hawaii,Average
1463,793,06-01-2025 16:15,19.16,Outgoing,East Jodi,Alabama,Good
1464,3786,23-01-2025 10:28,17.38,Incoming,Shannonstad,New Hampshire,Average
1465,871,21-03-2025 05:48,7.36,Incoming,North Gregoryport,Colorado,Average
1466,3266,31-05-2025 10:56,19.29,Incoming,Port Jacob,Arkansas,Good
1467,286,17-08-2025 10:52,5.27,Outgoing,Paulview,Wisconsin,Good
1468,363,09-04-2025 16:22,12.79,Outgoing,South Tom,Louisiana,Average
1469,4987,02-05-2025 12:37,11.7,Incoming,Fletcherborough,Illinois,Poor
1470,4779,30-05-2025 02:16,0.97,Incoming,Lake Lori,Massachusetts,Average
1471,101,15-09-2025 05:24,4.27,Outgoing,New Teresa,Vermont,Average
1472,4738,18-05-2025 12:46,18.38,Incoming,Brianchester,Connecticut,Average
1473,4656,02-06-2025 20:30,17.1,Outgoing,Ashleyfort,Pennsylvania,Good
1474,2618,12-01-2025 14:52,11.66,Incoming,East Timothy,New Hampshire,Poor
1475,3700,15-08-2025 01:11,14.18,Incoming,Yvetteville,Nevada,Good
1476,991,10-07-2025 05:55,14.49,Outgoing,Lake Alexa,Wisconsin,Good
1477,1922,12-08-2025 23:53,10.47,Incoming,Tinaton,Florida,Good
1478,562,18-02-2025 10:04,13,Outgoing,Millertown,Hawaii,Good
1479,4982,02-09-2025 17:09,9.14,Incoming,West Jennifermouth,Maryland,Good
1480,3360,25-03-2025 02:12,5.94,Incoming,Barnestown,Texas,Good
1481,5663,16-03-2025 22:33,19.59,Outgoing,Dennisborough,Missouri,Poor
1482,1535,07-06-2025 10:49,18.92,Outgoing,East John,Kansas,Average
1483,614,28-04-2025 10:08,1.92,Incoming,Jessicachester,Colorado,Good
1484,5387,20-05-2025 23:55,18.65,Incoming,Boydhaven,New York,Poor
1485,2270,07-09-2025 22:25,8.19,Incoming,West Julie,Kansas,Average
1486,2100,02-12-2024 16:21,15.7,Outgoing,Port Amanda,Idaho,Average
1487,1124,03-12-2024 11:17,7.58,Incoming,Bethanybury,Louisiana,Good
1488,4957,02-03-2025 17:25,14.77,Outgoing,Lopezfurt,Kentucky,Average
1489,5321,13-06-2025 00:19,14.93,Incoming,Hendersonfurt,South Dakota,Good
1490,3574,30-05-2025 04:57,9.4,Incoming,North Henryview,Oregon,Poor
1491,1208,12-02-2025 17:23,15.25,Outgoing,Jessicastad,Nevada,Good
1492,745,31-03-2025 22:47,19.46,Incoming,Port Carolyn,Rhode Island,Good
1493,3643,26-03-2025 06:19,12.2,Outgoing,New Patrickfort,Kentucky,Average
1494,188,01-06-2025 16:15,6.04,Outgoing,Cassandrafurt,South Dakota,Good
1495,3460,24-12-2024 04:20,16.54,Outgoing,Cabreraville,South Dakota,Good
1496,3644,16-09-2025 20:57,17.35,Outgoing,North Jimmymouth,Indiana,Good
1497,2587,31-08-2025 22:05,1.61,Outgoing,East Thomas,New Mexico,Poor
1498,1127,29-12-2024 11:39,13.09,Outgoing,West Thomas,North Dakota,Average
1499,3463,05-11-2025 20:48,16.09,Outgoing,Garyfort,New York,Poor
1500,518,14-09-2025 23:52,0.54,Outgoing,Huangtown,Kansas,Poor
1501,5628,08-06-2025 00:38,8.42,Incoming,New Kevin,Pennsylvania,Good
1502,2868,21-07-2025 20:33,13.58,Incoming,Thomasmouth,South Dakota,Good
1503,1880,12-07-2025 15:55,4.62,Incoming,Lake Steveport,Oregon,Good
1504,972,19-04-2025 09:20,16.8,Outgoing,Garrettton,Illinois,Good
1505,5155,11-06-2025 19:27,7.62,Outgoing,New Kara,West Virginia,Poor
1506,2270,16-04-2025 08:58,19.91,Outgoing,North Natasha,Iowa,Poor
1507,158,26-03-2025 09:33,18.21,Incoming,East Robertmouth,Vermont,Average
1508,3537,19-12-2024 16:23,1.65,Incoming,Melissastad,Georgia,Average
1509,3591,13-06-2025 01:59,7.43,Incoming,Lake Sierraland,New Hampshire,Poor
1510,5343,16-10-2025 04:40,11.67,Outgoing,Loriside,Connecticut,Good
1511,979,18-05-2025 22:19,0.97,Outgoing,Haneychester,Utah,Poor
1512,1271,13-09-2025 10:03,9.38,Outgoing,Coreytown,Idaho,Good
1513,1937,09-02-2025 04:59,2.34,Outgoing,Whitechester,Connecticut,Good
1514,1920,01-12-2024 17:17,4.17,Outgoing,New Joanna,South Dakota,Average
1515,99,25-02-2025 10:43,16.63,Incoming,Christopherton,Missouri,Average
1516,2145,20-05-2025 00:57,7.18,Outgoing,Thomasfurt,New Jersey,Average
1517,2588,11-02-2025 02:58,14.82,Outgoing,South Anthonyborough,Washington,Average
1518,5426,08-11-2025 13:01,3.47,Outgoing,Jacobsonfort,Pennsylvania,Poor
1519,4652,23-11-2025 01:15,1.74,Outgoing,North Holly,California,Poor
1520,3960,31-03-2025 11:45,8.71,Outgoing,Vickifort,Kentucky,Poor
1521,3051,01-12-2024 11:05,8.87,Incoming,South Michaelchester,New Hampshire,Poor
1522,1871,20-10-2025 06:10,12.02,Incoming,Nicholaston,Rhode Island,Average
1523,4151,07-05-2025 16:44,10.42,Outgoing,Snyderbury,Maine,Poor
1524,3062,05-10-2025 22:51,5.68,Incoming,Grahamstad,Delaware,Good
1525,2547,09-09-2025 01:45,8.1,Outgoing,Jamesside,Tennessee,Good
1526,5618,09-11-2025 10:28,12.29,Outgoing,West Alexmouth,Alabama,Average
1527,2484,12-04-2025 11:59,1.94,Outgoing,Port Ambershire,Idaho,Average
1528,807,09-03-2025 04:22,3.78,Incoming,Freyburgh,Louisiana,Average
1529,4328,22-07-2025 11:59,10.87,Outgoing,West Susan,Colorado,Poor
1530,3172,12-07-2025 03:26,1.96,Incoming,Careyburgh,Illinois,Poor
1531,3130,03-07-2025 00:46,11.08,Incoming,South Michael,Nebraska,Good
1532,1005,26-12-2024 09:59,6.88,Incoming,Lake Loriside,New Mexico,Good
1533,974,13-09-2025 02:23,10.76,Outgoing,Michaelchester,Vermont,Average
1534,1404,27-05-2025 15:16,1.73,Outgoing,West Curtis,Arizona,Poor
1535,2598,11-10-2025 19:00,10.54,Outgoing,Riceside,Delaware,Good
1536,4380,05-12-2024 17:41,6.43,Outgoing,Jacobburgh,New Hampshire,Average
1537,306,10-07-2025 14:29,1.62,Outgoing,New Douglas,Washington,Poor
1538,3725,01-04-2025 16:35,1.73,Outgoing,West Guy,Nevada,Poor
1539,1863,10-04-2025 08:14,10.43,Incoming,South Shannon,Vermont,Average
1540,4501,15-06-2025 22:19,17.7,Incoming,Harrismouth,Indiana,Good
1541,3452,06-03-2025 02:26,7.07,Incoming,Torresmouth,Pennsylvania,Good
1542,2785,30-07-2025 00:07,13.11,Outgoing,Jonesberg,Hawaii,Average
1543,1404,06-10-2025 18:04,12.38,Outgoing,West Belinda,Montana,Poor
1544,4962,05-06-2025 14:55,17.32,Incoming,Port Alicia,New Jersey,Average
1545,4505,20-04-2025 18:25,10.15,Outgoing,West Brittanytown,Tennessee,Average
1546,349,20-12-2024 19:15,0.81,Outgoing,East Isaac,Arkansas,Good
1547,3622,30-10-2025 16:52,0.99,Outgoing,West Benjamin,West Virginia,Good
1548,2589,24-03-2025 00:09,3.49,Incoming,Smithhaven,Idaho,Average
1549,5926,01-10-2025 01:45,5.72,Incoming,Andersonhaven,South Dakota,Good
1550,4630,17-01-2025 15:23,16.15,Incoming,Turnerton,Vermont,Average
1551,2866,01-06-2025 07:01,11.98,Outgoing,South Ricardoberg,Virginia,Good
1552,5955,30-05-2025 14:50,6.71,Outgoing,Port Kristen,Kansas,Poor
1553,4054,16-12-2024 05:09,0.2,Incoming,Jacquelinestad,Pennsylvania,Good
1554,1131,10-07-2025 12:25,13.08,Incoming,North Jeffreyburgh,Hawaii,Average
1555,1045,19-11-2025 17:40,9.23,Incoming,Turnerville,Texas,Good
1556,3737,21-07-2025 02:41,11.76,Outgoing,Jamesmouth,West Virginia,Good
1557,3046,13-06-2025 03:38,8.59,Incoming,Sarahstad,Mississippi,Poor
1558,5092,28-07-2025 17:58,3.23,Incoming,New Steven,Delaware,Average
1559,398,07-06-2025 07:42,10.01,Outgoing,Wandafurt,North Dakota,Good
1560,3539,12-03-2025 10:22,3.49,Incoming,Alexisview,Utah,Good
1561,2956,09-05-2025 01:10,5.53,Outgoing,North Marissa,New York,Average
1562,5150,22-10-2025 04:28,19.38,Outgoing,Maxwellshire,Minnesota,Poor
1563,991,03-09-2025 10:34,6.88,Outgoing,Pereztown,Maryland,Average
1564,1514,08-03-2025 22:55,0.4,Outgoing,Samanthabury,Pennsylvania,Good
1565,3542,02-02-2025 08:02,11.28,Outgoing,Rebeccaburgh,North Carolina,Poor
1566,2487,06-09-2025 06:03,12.78,Outgoing,North Alicia,Minnesota,Poor
1567,3222,14-10-2025 15:35,19.36,Incoming,Mortonside,Wyoming,Poor
1568,210,10-04-2025 09:28,11.35,Incoming,Nicoleport,Kansas,Good
1569,3976,01-06-2025 03:47,14.89,Outgoing,Matthewborough,Alabama,Average
1570,5172,03-01-2025 18:57,5.25,Incoming,Port Elizabethfort,Indiana,Poor
1571,440,13-06-2025 03:26,4.13,Outgoing,Port Cameronport,Alaska,Good
1572,582,21-01-2025 14:47,10.59,Outgoing,South Brendaburgh,Minnesota,Average
1573,4080,29-12-2024 03:43,15.92,Incoming,Vaughanfurt,South Carolina,Average
1574,5450,31-08-2025 09:20,5.46,Outgoing,Michaelport,Vermont,Good
1575,2242,04-05-2025 23:56,17.2,Outgoing,Port Michael,Indiana,Good
1576,4188,14-04-2025 14:41,2.95,Incoming,North Annettestad,Connecticut,Poor
1577,3617,25-12-2024 02:21,1.14,Incoming,Rebekahberg,Vermont,Poor
1578,5660,23-11-2025 22:05,7.9,Outgoing,Jacksonberg,Wisconsin,Good
1579,3076,28-01-2025 20:38,19.11,Outgoing,Port Melissa,Arizona,Poor
1580,3099,28-07-2025 13:52,13.24,Incoming,East Markburgh,Mississippi,Good
1581,4677,25-02-2025 12:07,8.27,Incoming,South Deannaland,Iowa,Good
1582,5774,19-11-2025 21:12,5.35,Incoming,West Kelly,Hawaii,Poor
1583,5324,05-01-2025 04:21,2.77,Incoming,Jonesstad,New Hampshire,Poor
1584,1504,24-07-2025 18:49,14,Outgoing,East Heather,Nebraska,Average
1585,512,19-12-2024 13:01,7.68,Outgoing,Ericfort,Iowa,Poor
1586,1274,02-01-2025 00:07,15.44,Outgoing,Jefferyborough,Indiana,Average
1587,183,09-03-2025 02:53,1.44,Incoming,New Joshua,New Mexico,Poor
1588,4475,22-02-2025 09:54,16.78,Incoming,Hintonton,North Dakota,Poor
1589,5003,27-10-2025 05:15,18.66,Incoming,East Josephstad,Utah,Poor
1590,3568,31-05-2025 12:27,1.18,Incoming,Jeffersontown,Ohio,Good
1591,2771,04-08-2025 21:56,13.48,Incoming,Christinafurt,Utah,Average
1592,5275,22-01-2025 05:52,10.55,Outgoing,Michaelview,Louisiana,Good
1593,5262,20-07-2025 14:09,15.98,Outgoing,North Davidtown,Rhode Island,Poor
1594,5170,16-09-2025 20:25,0.35,Outgoing,Markberg,Oregon,Good
1595,3765,01-03-2025 05:14,4.82,Incoming,Delgadotown,North Dakota,Good
1596,5002,05-06-2025 00:52,5.75,Incoming,Davisfort,Hawaii,Poor
1597,4532,02-12-2024 18:26,11.3,Incoming,South Sara,Florida,Average
1598,78,22-06-2025 11:08,12.83,Incoming,Meganland,North Dakota,Average
1599,2741,23-11-2025 01:03,9.79,Outgoing,West Jason,Delaware,Average
1600,41,17-01-2025 00:47,9.18,Incoming,South Justin,New York,Good
1601,4566,03-02-2025 10:26,11.81,Incoming,New James,New Jersey,Poor
1602,3198,14-06-2025 15:12,14.59,Outgoing,Lake Amyfurt,Colorado,Average
1603,1714,27-09-2025 11:05,6.39,Outgoing,Angelahaven,Kansas,Poor
1604,1953,08-06-2025 05:27,10.82,Outgoing,North Ronaldhaven,Ohio,Poor
1605,235,02-11-2025 03:27,15.38,Incoming,Port Timothy,Louisiana,Average
1606,1330,04-07-2025 12:31,2.13,Incoming,Nancyborough,Louisiana,Average
1607,2448,05-02-2025 14:03,17.7,Outgoing,Port Nicholas,Arkansas,Average
1608,44,02-11-2025 20:33,0.72,Incoming,Taylorbury,North Dakota,Poor
1609,4059,12-02-2025 10:57,8.57,Incoming,Ortizshire,West Virginia,Good
1610,2187,06-09-2025 04:51,10.25,Outgoing,East Jennafurt,Louisiana,Poor
1611,1895,29-07-2025 01:51,16.7,Outgoing,Johnsonland,Massachusetts,Poor
1612,4067,14-07-2025 10:19,0.44,Outgoing,East Catherine,West Virginia,Average
1613,2492,20-02-2025 18:13,11.1,Outgoing,Elizabethburgh,Maine,Poor
1614,554,27-03-2025 02:06,3.43,Incoming,Spencemouth,Vermont,Good
1615,1599,14-04-2025 08:22,10.67,Outgoing,Paulbury,New Mexico,Good
1616,323,24-05-2025 14:10,14.83,Outgoing,West Alyssafort,Arkansas,Average
1617,3364,25-11-2025 00:34,3.5,Incoming,North Jakestad,Washington,Average
1618,3000,02-03-2025 00:44,13.22,Incoming,Lake Michaelbury,Iowa,Good
1619,5780,29-09-2025 04:27,8.25,Incoming,West Pamelachester,New Jersey,Poor
1620,2727,17-01-2025 05:01,15.07,Incoming,Greenhaven,North Dakota,Good
1621,1073,11-05-2025 17:33,10.64,Incoming,West Laurenborough,Texas,Average
1622,4609,29-04-2025 01:11,5.22,Outgoing,Hickschester,Alabama,Good
1623,4197,01-03-2025 16:37,14.28,Outgoing,Freemanburgh,Iowa,Poor
1624,3465,17-05-2025 19:22,8.64,Incoming,Manningborough,Arizona,Poor
1625,3718,10-03-2025 09:21,14.86,Incoming,Millermouth,Ohio,Good
1626,4949,23-05-2025 18:05,2.44,Outgoing,Wongport,Florida,Good
1627,5176,15-03-2025 00:51,1.95,Outgoing,Krystalfort,Mississippi,Good
1628,2946,26-11-2025 11:11,18.12,Incoming,Taylorport,New Jersey,Poor
1629,4755,06-03-2025 00:40,11.73,Outgoing,Melissafurt,Washington,Average
1630,218,08-10-2025 11:33,8.38,Incoming,West Whitney,Missouri,Poor
1631,911,15-02-2025 08:52,9.94,Incoming,Lake Williamland,Hawaii,Poor
1632,4171,05-03-2025 06:20,10.04,Outgoing,Russellside,Nebraska,Poor
1633,1970,04-10-2025 14:45,17.18,Outgoing,Leahstad,Delaware,Average
1634,3067,01-11-2025 05:54,6.53,Outgoing,Bryantfurt,Arizona,Poor
1635,1409,08-03-2025 18:18,1.22,Outgoing,Lake Wanda,New York,Average
1636,2703,13-10-2025 12:33,16.85,Outgoing,Erinborough,Alaska,Good
1637,4386,09-01-2025 05:33,12.04,Outgoing,North Jefferymouth,Oklahoma,Poor
1638,790,20-01-2025 11:37,13.54,Outgoing,New Travisberg,Indiana,Average
1639,5031,24-11-2025 20:17,12.25,Outgoing,Port Emilychester,Minnesota,Average
1640,130,11-05-2025 20:37,13.61,Outgoing,Danielfort,Alabama,Poor
1641,5630,10-08-2025 14:29,19.47,Outgoing,South Connorton,Colorado,Average
1642,5463,12-05-2025 03:19,11.74,Incoming,West Jonathan,Oklahoma,Average
1643,4916,08-04-2025 02:28,18.8,Outgoing,South Erintown,Kansas,Good
1644,4931,02-04-2025 15:55,1.42,Outgoing,Emilymouth,New Jersey,Average
1645,1543,21-09-2025 16:55,18.25,Outgoing,South Debra,Maryland,Good
1646,1811,12-03-2025 12:34,17.68,Outgoing,New Jennifer,Massachusetts,Average
1647,2043,22-05-2025 10:06,4.2,Outgoing,Sandrabury,North Carolina,Good
1648,4700,24-05-2025 19:14,19.24,Outgoing,Harperview,Virginia,Average
1649,5022,17-08-2025 17:16,13.53,Outgoing,Robertsmouth,Rhode Island,Poor
1650,5455,12-01-2025 14:25,16.15,Outgoing,North Paul,Kentucky,Average
1651,2169,31-07-2025 23:02,4.04,Incoming,East Tracytown,Alabama,Average
1652,2708,29-07-2025 21:43,13.54,Incoming,Walshmouth,Kentucky,Average
1653,968,17-10-2025 14:11,17.52,Incoming,Glennbury,Ohio,Good
1654,5780,12-09-2025 15:43,1.67,Incoming,Brendaside,North Dakota,Poor
1655,135,11-02-2025 02:13,18.58,Incoming,Port Angeltown,Washington,Good
1656,4122,12-05-2025 01:17,15.63,Incoming,East Carol,West Virginia,Good
1657,5592,15-08-2025 23:52,10.87,Outgoing,Lake Rodneyburgh,Montana,Good
1658,4721,04-10-2025 01:26,7.76,Outgoing,North Theresaland,Nebraska,Average
1659,652,24-03-2025 15:58,17.8,Incoming,Lake Jacob,Illinois,Poor
1660,4471,09-07-2025 19:41,10.02,Outgoing,Lake Catherinebury,California,Good
1661,4871,06-02-2025 10:35,13.89,Incoming,New Elizabeth,Utah,Good
1662,5598,04-11-2025 15:07,5.64,Outgoing,East Richard,Indiana,Good
1663,863,07-11-2025 01:47,19.77,Incoming,Jonesland,Arkansas,Good
1664,4511,12-05-2025 11:35,19.55,Outgoing,Roberttown,South Dakota,Average
1665,2352,31-03-2025 21:44,18.55,Incoming,New Jenniferfort,Arkansas,Average
1666,415,09-06-2025 18:11,17.87,Incoming,South Amanda,New Jersey,Average
1667,4745,27-10-2025 20:22,3.89,Incoming,Williamsstad,Nebraska,Poor
1668,4006,13-06-2025 05:17,13.43,Incoming,Jeffreychester,West Virginia,Average
1669,2850,21-09-2025 02:47,9.97,Incoming,Zacharyland,New Mexico,Poor
1670,660,28-05-2025 00:55,9.3,Outgoing,Swansonfurt,Montana,Good
1671,300,17-06-2025 15:00,6.99,Outgoing,Rogersborough,Utah,Average
1672,5412,30-09-2025 17:50,8.31,Outgoing,Garciafort,Texas,Poor
1673,10,21-06-2025 02:28,5.12,Outgoing,North Reneeborough,Maine,Poor
1674,2495,13-09-2025 10:03,7.17,Outgoing,Port Brian,South Dakota,Poor
1675,3181,21-10-2025 07:59,7.54,Outgoing,Carlsonview,Missouri,Average
1676,212,12-12-2024 20:54,14.38,Outgoing,West Cindyview,California,Poor
1677,4770,18-10-2025 01:27,17.97,Outgoing,New Cindyview,Illinois,Poor
1678,2098,30-06-2025 00:08,13.43,Outgoing,Port Heatherchester,Connecticut,Poor
1679,4762,22-04-2025 15:33,1.04,Outgoing,Terryport,Tennessee,Poor
1680,3651,25-07-2025 18:54,19.95,Incoming,West Savannah,Tennessee,Good
1681,2951,07-04-2025 13:09,11.69,Outgoing,Markburgh,Delaware,Average
1682,974,27-02-2025 16:38,15.15,Outgoing,Jenniferville,Virginia,Good
1683,1612,15-12-2024 19:34,17.87,Outgoing,Nicholasland,Connecticut,Good
1684,5978,25-04-2025 18:20,14.44,Outgoing,Erikmouth,Missouri,Good
1685,2689,08-07-2025 16:10,7.19,Incoming,South Stacyfort,Ohio,Good
1686,5497,28-09-2025 18:14,8.17,Outgoing,West Ashley,Washington,Average
1687,1514,30-08-2025 16:13,3.39,Outgoing,Grantbury,Delaware,Good
1688,5362,16-07-2025 19:58,17.51,Outgoing,Lake Victoria,California,Poor
1689,2499,07-01-2025 16:35,7.97,Outgoing,Cookmouth,New Mexico,Good
1690,3062,11-06-2025 07:29,10.04,Outgoing,East Jamesland,Idaho,Poor
1691,4774,07-09-2025 12:08,6.26,Incoming,Charlesstad,Delaware,Poor
1692,3171,22-05-2025 13:16,7.82,Outgoing,Christinafort,Arizona,Average
1693,1872,06-11-2025 10:28,10.22,Outgoing,Mariofort,New York,Good
1694,3904,03-12-2024 00:18,13.96,Outgoing,East Danielbury,Kentucky,Good
1695,5280,29-04-2025 13:36,9.93,Incoming,Williamsshire,Wisconsin,Average
1696,795,21-09-2025 09:50,15.25,Outgoing,Williamsview,New York,Good
1697,2293,21-08-2025 22:56,5.87,Incoming,Andersonmouth,Florida,Good
1698,246,31-07-2025 14:38,16.76,Outgoing,Port Michael,South Carolina,Average
1699,5283,08-08-2025 22:21,2.62,Incoming,Nicolasburgh,Maryland,Good
1700,1993,07-08-2025 08:37,15.32,Incoming,Wrightborough,Indiana,Good
1701,1961,15-07-2025 07:44,17.89,Incoming,Williamhaven,New Hampshire,Good
1702,4211,01-11-2025 22:12,8.78,Incoming,Tonyfort,Oklahoma,Poor
1703,967,14-09-2025 13:13,18.72,Outgoing,North David,Pennsylvania,Good
1704,3799,23-03-2025 11:15,3.29,Outgoing,East Sherrybury,Pennsylvania,Average
1705,1419,12-12-2024 13:40,10.65,Outgoing,South Lindatown,Oklahoma,Average
1706,2513,29-10-2025 20:54,6.76,Outgoing,Joeberg,Georgia,Average
1707,3994,29-05-2025 00:34,17.85,Incoming,Lopezville,Texas,Poor
1708,744,23-01-2025 12:47,13.18,Outgoing,Castilloton,Arkansas,Average
1709,641,25-09-2025 18:45,3.02,Outgoing,Robertside,Louisiana,Average
1710,4123,24-11-2025 06:37,17.35,Outgoing,East Alexandra,Montana,Average
1711,415,26-02-2025 23:59,14.36,Incoming,Weeksmouth,Mississippi,Poor
1712,4024,05-01-2025 12:41,9.06,Outgoing,Shepardbury,Missouri,Poor
1713,4099,10-09-2025 07:37,18.47,Incoming,East Richardside,Rhode Island,Good
1714,3854,07-05-2025 21:40,10.37,Incoming,Armstrongmouth,Illinois,Poor
1715,1702,23-10-2025 05:06,9.84,Incoming,South Meghan,Indiana,Good
1716,1681,20-08-2025 07:45,16.56,Outgoing,Colemanville,Wisconsin,Poor
1717,1363,30-01-2025 20:58,17.45,Incoming,Braunfurt,Mississippi,Good
1718,4239,02-11-2025 14:47,13.26,Outgoing,Matthewside,Indiana,Good
1719,5376,03-07-2025 00:37,18.66,Incoming,South Daniel,Arkansas,Good
1720,3865,20-12-2024 11:16,16.71,Outgoing,Torresville,Tennessee,Poor
1721,5793,07-12-2024 17:34,3.61,Outgoing,South Joshuaton,South Dakota,Good
1722,3355,29-11-2024 05:09,15.43,Incoming,Lake Kellie,Oregon,Poor
1723,1155,10-02-2025 00:01,2.72,Incoming,Port Kellytown,New York,Average
1724,5870,27-05-2025 22:12,19.01,Outgoing,Maymouth,Maine,Average
1725,5133,14-02-2025 07:23,5.51,Incoming,Lake Gregoryville,Texas,Good
1726,1436,08-07-2025 00:27,11.3,Incoming,New Miamouth,Alaska,Poor
1727,3969,20-05-2025 16:11,2.45,Incoming,Lake Joshuachester,Pennsylvania,Good
1728,2847,28-10-2025 05:02,9.68,Incoming,New Megan,Alaska,Average
1729,2726,25-04-2025 22:08,1.02,Outgoing,Millerchester,Mississippi,Good
1730,5189,18-02-2025 04:42,5.83,Outgoing,Lake Brian,Delaware,Average
1731,5002,04-05-2025 19:48,6.42,Incoming,North Justin,Michigan,Average
1732,3113,05-07-2025 03:40,15.56,Incoming,Davidshire,North Carolina,Poor
1733,5040,16-08-2025 02:19,1.22,Incoming,North Jeffrey,Florida,Good
1734,329,09-02-2025 09:13,0.68,Incoming,Davidshire,Wyoming,Good
1735,551,08-05-2025 08:21,4.18,Incoming,Dunnville,Alaska,Average
1736,5547,08-05-2025 03:14,16,Incoming,Ayalaview,Nebraska,Poor
1737,3166,05-06-2025 23:52,10.86,Incoming,Anaside,South Carolina,Good
1738,5039,19-03-2025 09:24,17.97,Incoming,Baileyfurt,South Carolina,Poor
1739,1534,09-09-2025 14:17,4.43,Incoming,Blevinschester,South Dakota,Poor
1740,5995,18-05-2025 03:55,16.95,Incoming,North Emilyville,New Hampshire,Poor
1741,5799,04-12-2024 02:09,17.64,Outgoing,Josephton,Mississippi,Average
1742,3371,09-05-2025 13:25,17.22,Incoming,West Stevenland,Iowa,Poor
1743,5957,19-02-2025 19:48,13.42,Outgoing,Port Jamesfort,New York,Poor
1744,4098,01-10-2025 23:19,18.38,Outgoing,Lake Jessicatown,Tennessee,Good
1745,4115,31-05-2025 18:37,15.04,Outgoing,West Jeffery,Louisiana,Poor
1746,402,31-01-2025 22:37,7.02,Incoming,Garciaton,Alabama,Average
1747,5996,15-10-2025 07:45,1.92,Incoming,Nelsonchester,Ohio,Poor
1748,4081,06-01-2025 06:54,8.88,Incoming,Chaseborough,Nebraska,Poor
1749,5882,05-03-2025 17:00,18.32,Outgoing,North Ashleyland,New Jersey,Good
1750,1997,17-03-2025 19:30,3.11,Incoming,Aprilhaven,West Virginia,Average
1751,5702,30-04-2025 19:07,7.44,Incoming,Rayborough,Florida,Good
1752,5480,19-07-2025 01:27,18.03,Incoming,Joseshire,North Dakota,Good
1753,2584,05-05-2025 20:55,9.85,Outgoing,Davisfurt,Missouri,Average
1754,3063,02-07-2025 08:23,1.85,Outgoing,Mccallville,Wisconsin,Poor
1755,3422,22-12-2024 00:39,14.26,Outgoing,Christinaville,Kansas,Poor
1756,2771,19-12-2024 09:14,11.02,Incoming,Nashview,Vermont,Average
1757,1363,08-10-2025 12:34,19.83,Incoming,Port Anneland,Missouri,Poor
1758,641,30-09-2025 16:33,3.75,Incoming,West Zachary,Alabama,Poor
1759,5379,26-06-2025 04:37,9.52,Incoming,Port Ronaldtown,Indiana,Poor
1760,1585,06-05-2025 03:54,4.69,Incoming,Garciaton,West Virginia,Average
1761,4060,01-06-2025 20:25,15.72,Incoming,Mariemouth,Vermont,Poor
1762,2415,19-04-2025 11:04,5.5,Incoming,South David,South Dakota,Average
1763,5750,16-07-2025 06:18,4.79,Outgoing,North Jesse,Montana,Poor
1764,3536,26-06-2025 04:12,17.61,Outgoing,Wangburgh,New Hampshire,Poor
1765,5151,17-04-2025 12:20,11.25,Incoming,Lake Brandon,Maryland,Good
1766,1914,05-04-2025 01:33,1.13,Incoming,Wattsmouth,Alabama,Good
1767,32,18-05-2025 10:25,5.63,Outgoing,Christophermouth,Arkansas,Average
1768,2520,02-12-2024 12:08,15.19,Outgoing,West Bryanshire,Delaware,Good
1769,5597,04-05-2025 06:25,18.19,Outgoing,Trevormouth,Kansas,Good
1770,365,06-06-2025 20:55,19.69,Outgoing,Lake Judy,Idaho,Average
1771,35,25-01-2025 10:14,11.56,Incoming,South Brianshire,Montana,Poor
1772,4820,26-04-2025 03:34,17.06,Outgoing,Johnsonshire,Delaware,Average
1773,2965,01-05-2025 19:57,5.11,Outgoing,Morrisfurt,Michigan,Poor
1774,3890,22-05-2025 14:47,0.26,Incoming,Martinborough,Nebraska,Average
1775,5367,16-12-2024 05:54,1.26,Incoming,Mandyhaven,New York,Good
1776,1091,19-08-2025 06:00,10.31,Outgoing,West Kelly,Indiana,Average
