plan_id,plan_name,price,validity_days,data_per_day_gb,sms_per_day,unlimited_calls,plan_type
2038,Airtel 199,399,56,3,300,FALSE,Postpaid
2039,Airtel 299,399,84,2,200,FALSE,Prepaid
2040,Airtel 299,399,56,3,100,FALSE,Prepaid
2041,Airtel 399,499,56,1.5,200,TRUE,Prepaid
2042,Airtel 299,599,84,1.5,100,FALSE,Prepaid
2043,Airtel 199,499,56,2,200,FALSE,Prepaid
2044,Airtel 399,499,28,2,300,FALSE,Postpaid
2045,Airtel 399,299,84,1,300,TRUE,Prepaid
2046,Airtel 399,199,84,1.5,300,FALSE,Postpaid
2047,Airtel 499,599,56,3,200,TRUE,Postpaid
2048,Airtel 399,499,28,2,300,FALSE,Postpaid
2049,Airtel 399,499,28,1,300,TRUE,Postpaid
2050,Airtel 299,199,84,1,300,TRUE,Postpaid
2051,Airtel 299,499,28,3,300,FALSE,Prepaid
2052,Airtel 299,199,84,1.5,100,TRUE,Postpaid
2053,Airtel 499,399,84,1.5,200,TRUE,Postpaid
2054,Airtel 199,299,56,1.5,200,FALSE,Postpaid
2055,Airtel 299,599,28,1.5,300,FALSE,Prepaid
2056,Airtel 499,599,28,3,100,FALSE,Prepaid
2057,Airtel 499,399,84,3,300,TRUE,Prepaid
2058,Airtel 299,199,28,3,300,TRUE,Prepaid
2059,Airtel 199,599,56,3,100,TRUE,Prepaid
2060,Airtel 299,499,84,1.5,100,FALSE,Prepaid
2061,Airtel 399,299,28,3,200,FALSE,Prepaid
2062,Airtel 399,399,56,3,100,TRUE,Postpaid
2063,Airtel 299,399,84,1,200,TRUE,Prepaid
2064,Airtel 299,599,56,3,200,FALSE,Prepaid
2065,Airtel 499,199,84,1.5,100,TRUE,Postpaid
2066,Airtel 399,299,84,1,100,TRUE,Prepaid
2067,Airtel 499,299,56,2,100,FALSE,Postpaid
2068,Airtel 399,599,84,1.5,200,TRUE,Prepaid
2069,Airtel 399,599,56,1.5,100,FALSE,Postpaid
2070,Airtel 299,599,28,3,300,TRUE,Postpaid
2071,Airtel 299,399,84,2,300,TRUE,Prepaid
2072,Airtel 399,199,28,2,300,FALSE,Prepaid
2073,Airtel 499,199,28,3,100,TRUE,Prepaid
2074,Airtel 399,599,28,1.5,200,TRUE,Prepaid
2075,Airtel 299,499,28,1,100,TRUE,Prepaid
2076,Airtel 399,499,28,1.5,200,TRUE,Prepaid
2077,Airtel 399,499,56,3,100,FALSE,Postpaid
2078,Airtel 399,199,56,1,300,FALSE,Postpaid
2079,Airtel 499,299,84,1.5,200,TRUE,Postpaid
2080,Airtel 399,599,28,3,100,TRUE,Prepaid
2081,Airtel 199,299,56,3,100,FALSE,Prepaid
2082,Airtel 299,199,84,3,100,TRUE,Postpaid
2083,Airtel 499,399,56,1,300,FALSE,Postpaid
2084,Airtel 199,599,56,1.5,200,TRUE,Prepaid
2085,Airtel 199,599,28,3,300,TRUE,Prepaid
2086,Airtel 499,299,56,1.5,200,FALSE,Prepaid
2087,Airtel 299,499,28,3,300,FALSE,Postpaid
2088,Airtel 399,499,56,1.5,200,FALSE,Postpaid
2089,Airtel 399,199,56,1,100,TRUE,Prepaid
2090,Airtel 399,599,84,1,300,TRUE,Postpaid
2091,Airtel 199,599,28,1.5,300,FALSE,Prepaid
2092,Airtel 399,499,84,2,300,FALSE,Prepaid
2093,Airtel 399,499,56,3,200,TRUE,Prepaid
2094,Airtel 499,399,84,1,100,TRUE,Postpaid
2095,Airtel 399,299,84,3,100,FALSE,Prepaid
2096,Airtel 399,499,28,3,200,FALSE,Postpaid
2097,Airtel 399,199,84,1,300,FALSE,Postpaid
2098,Airtel 499,399,56,3,300,TRUE,Postpaid
2099,Airtel 199,499,28,1.5,100,TRUE,Prepaid
2100,Airtel 499,199,56,2,100,TRUE,Postpaid
2101,Airtel 499,299,28,3,200,FALSE,Prepaid
2102,Airtel 399,399,28,1.5,100,TRUE,Prepaid
2103,Airtel 399,599,56,3,200,TRUE,Prepaid
2104,Airtel 199,199,84,2,100,FALSE,Postpaid
2105,Airtel 299,299,56,1.5,300,TRUE,Prepaid
2106,Airtel 399,399,56,1.5,100,FALSE,Postpaid
2107,Airtel 199,299,84,3,100,TRUE,Prepaid
2108,Airtel 199,499,28,1.5,300,FALSE,Postpaid
2109,Airtel 199,599,28,3,200,TRUE,Prepaid
2110,Airtel 499,599,28,3,300,TRUE,Prepaid
2111,Airtel 299,299,56,1.5,100,FALSE,Prepaid
2112,Airtel 499,399,56,1,100,TRUE,Postpaid
2113,Airtel 199,599,84,1,100,TRUE,Prepaid
2114,Airtel 199,399,28,2,200,FALSE,Prepaid
2115,Airtel 499,399,28,2,100,TRUE,Postpaid
2116,Airtel 299,399,84,1.5,200,FALSE,Prepaid
2117,Airtel 499,199,84,3,100,TRUE,Postpaid
2118,Airtel 299,599,84,2,200,TRUE,Prepaid
2119,Airtel 399,499,56,1,100,FALSE,Postpaid
2120,Airtel 199,399,84,1,200,TRUE,Prepaid
2121,Airtel 299,599,28,2,300,FALSE,Postpaid
2122,Airtel 199,599,28,2,100,FALSE,Prepaid
2123,Airtel 399,399,84,2,300,TRUE,Prepaid
2124,Airtel 399,499,56,1,100,TRUE,Prepaid
2125,Airtel 499,299,28,1.5,200,TRUE,Postpaid
2126,Airtel 199,299,28,3,200,TRUE,Postpaid
2127,Airtel 499,499,84,1,100,FALSE,Postpaid
2128,Airtel 499,399,56,1,300,FALSE,Postpaid
2129,Airtel 199,299,56,1,300,FALSE,Prepaid
2130,Airtel 399,599,28,2,200,TRUE,Prepaid
2131,Airtel 399,299,56,2,100,FALSE,Postpaid
2132,Airtel 399,599,56,1,300,FALSE,Postpaid
2133,Airtel 499,199,84,3,300,FALSE,Postpaid
2134,Airtel 499,299,56,1.5,200,TRUE,Postpaid
2135,Airtel 499,199,56,1,300,FALSE,Prepaid
2136,Airtel 499,499,56,1,300,TRUE,Postpaid
2137,Airtel 299,399,28,2,200,FALSE,Prepaid
2138,Airtel 299,499,84,3,100,FALSE,Postpaid
2139,Airtel 399,399,84,3,100,FALSE,Prepaid
2140,Airtel 299,199,28,2,200,FALSE,Postpaid
2141,Airtel 299,199,56,3,300,TRUE,Postpaid
2142,Airtel 299,599,84,1.5,100,FALSE,Prepaid
2143,Airtel 399,599,28,3,300,FALSE,Postpaid
2144,Airtel 499,499,56,2,200,TRUE,Postpaid
2145,Airtel 199,499,56,2,200,FALSE,Prepaid
2146,Airtel 499,299,84,1,200,TRUE,Postpaid
2147,Airtel 199,299,56,1,200,TRUE,Postpaid
2148,Airtel 299,199,84,1,300,TRUE,Prepaid
2149,Airtel 299,499,84,3,200,TRUE,Postpaid
2150,Airtel 399,499,56,1,200,FALSE,Prepaid
2151,Airtel 199,599,28,2,300,TRUE,Prepaid
2152,Airtel 299,299,84,2,300,FALSE,Prepaid
2153,Airtel 399,299,28,1,300,TRUE,Postpaid
2154,Airtel 499,499,84,1,300,FALSE,Postpaid
2155,Airtel 299,399,28,1.5,300,TRUE,Prepaid
2156,Airtel 399,599,56,1.5,300,TRUE,Postpaid
2157,Airtel 199,599,84,3,300,FALSE,Prepaid
2158,Airtel 199,199,56,2,200,TRUE,Postpaid
2159,Airtel 499,399,56,1,300,TRUE,Postpaid
2160,Airtel 299,599,28,2,300,TRUE,Postpaid
2161,Airtel 199,599,28,1.5,100,TRUE,Prepaid
2162,Airtel 499,299,28,1,200,FALSE,Prepaid
2163,Airtel 199,499,84,1.5,300,TRUE,Postpaid
2164,Airtel 199,399,28,2,200,TRUE,Postpaid
2165,Airtel 199,299,28,3,300,FALSE,Prepaid
2166,Airtel 399,399,84,3,200,TRUE,Postpaid
2167,Airtel 399,499,28,2,200,TRUE,Prepaid
2168,Airtel 199,399,84,1.5,300,FALSE,Prepaid
2169,Airtel 299,499,28,1.5,100,TRUE,Prepaid
2170,Airtel 199,399,28,2,200,FALSE,Postpaid
2171,Airtel 399,399,84,1,200,FALSE,Postpaid
2172,Airtel 499,199,84,1,300,TRUE,Postpaid
2173,Airtel 499,599,56,1,200,TRUE,Postpaid
2174,Airtel 499,299,28,1.5,200,FALSE,Prepaid
2175,Airtel 399,299,28,2,100,FALSE,Postpaid
2176,Airtel 299,599,56,2,200,FALSE,Prepaid
2177,Airtel 199,599,28,1.5,300,TRUE,Prepaid
2178,Airtel 499,399,84,1,300,FALSE,Postpaid
2179,Airtel 499,199,28,1.5,300,FALSE,Postpaid
2180,Airtel 199,199,84,2,100,TRUE,Postpaid
2181,Airtel 199,299,56,1.5,100,TRUE,Prepaid
2182,Airtel 399,299,28,3,200,FALSE,Prepaid
2183,Airtel 299,199,84,1,100,TRUE,Prepaid
2184,Airtel 399,399,84,1,300,TRUE,Prepaid
2185,Airtel 499,299,84,3,300,TRUE,Prepaid
2186,Airtel 199,499,28,1.5,300,FALSE,Postpaid
2187,Airtel 399,499,84,1,100,FALSE,Postpaid
2188,Airtel 299,499,84,3,200,TRUE,Prepaid
2189,Airtel 199,399,28,2,300,TRUE,Prepaid
2190,Airtel 499,599,28,1,300,FALSE,Postpaid
2191,Airtel 499,599,56,1.5,200,FALSE,Prepaid
2192,Airtel 499,499,56,1.5,100,FALSE,Prepaid
2193,Airtel 499,599,84,1,300,FALSE,Prepaid
2194,Airtel 399,399,28,2,200,TRUE,Prepaid
2195,Airtel 499,199,28,2,300,TRUE,Postpaid
2196,Airtel 499,399,84,2,200,TRUE,Prepaid
2197,Airtel 299,399,28,3,100,FALSE,Prepaid
2198,Airtel 499,599,84,2,300,TRUE,Postpaid
2199,Airtel 199,599,84,3,100,FALSE,Prepaid
2200,Airtel 199,199,56,1.5,200,FALSE,Postpaid
2201,Airtel 499,399,28,3,100,FALSE,Prepaid
2202,Airtel 499,299,28,3,200,TRUE,Prepaid
2203,Airtel 199,199,28,2,100,FALSE,Postpaid
2204,Airtel 199,299,28,2,300,TRUE,Postpaid
2205,Airtel 199,399,28,1.5,100,FALSE,Prepaid
2206,Airtel 399,199,84,1.5,300,FALSE,Postpaid
2207,Airtel 299,499,84,2,200,FALSE,Postpaid
2208,Airtel 399,199,84,3,100,FALSE,Postpaid
2209,Airtel 399,299,28,1.5,200,FALSE,Postpaid
2210,Airtel 399,499,28,1,300,FALSE,Prepaid
2211,Airtel 199,399,28,2,200,TRUE,Prepaid
2212,Airtel 299,399,84,1.5,200,FALSE,Postpaid
2213,Airtel 399,299,84,2,200,FALSE,Postpaid
2214,Airtel 499,299,28,1,300,TRUE,Postpaid
2215,Airtel 499,499,56,1.5,300,TRUE,Postpaid
2216,Airtel 399,599,28,1,200,FALSE,Prepaid
2217,Airtel 299,199,56,3,300,TRUE,Prepaid
2218,Airtel 499,499,84,2,300,FALSE,Prepaid
2219,Airtel 299,499,56,1.5,100,TRUE,Postpaid
2220,Airtel 499,399,56,3,200,FALSE,Postpaid
2221,Airtel 299,299,28,1,300,TRUE,Prepaid
2222,Airtel 199,499,84,2,100,FALSE,Postpaid
2223,Airtel 299,299,56,1,100,TRUE,Postpaid
2224,Airtel 299,499,28,3,300,FALSE,Prepaid
2225,Airtel 199,399,84,1,100,TRUE,Postpaid
2226,Airtel 299,299,84,1.5,100,TRUE,Postpaid
2227,Airtel 499,299,28,1.5,300,FALSE,Prepaid
2228,Airtel 499,399,84,3,300,TRUE,Prepaid
2229,Airtel 499,499,28,1,200,TRUE,Prepaid
2230,Airtel 499,399,84,1.5,200,TRUE,Prepaid
2231,Airtel 499,599,28,1,300,TRUE,Prepaid
2232,Airtel 399,499,28,3,100,FALSE,Prepaid
2233,Airtel 299,499,84,1,300,TRUE,Postpaid
2234,Airtel 199,499,56,2,300,TRUE,Postpaid
2235,Airtel 399,599,84,1,100,TRUE,Prepaid
2236,Airtel 399,199,28,1,100,FALSE,Prepaid
2237,Airtel 399,499,28,2,200,TRUE,Prepaid
2238,Airtel 499,499,56,3,100,FALSE,Postpaid
2239,Airtel 399,399,28,1,100,FALSE,Postpaid
2240,Airtel 199,399,56,1.5,100,TRUE,Postpaid
2241,Airtel 399,299,28,3,300,TRUE,Prepaid
2242,Airtel 199,299,56,3,200,FALSE,Prepaid
2243,Airtel 299,199,28,1,300,TRUE,Postpaid
2244,Airtel 499,199,84,1.5,300,TRUE,Postpaid
2245,Airtel 499,299,56,3,300,FALSE,Prepaid
2246,Airtel 399,299,84,3,200,TRUE,Prepaid
2247,Airtel 299,199,84,1.5,100,FALSE,Postpaid
2248,Airtel 399,599,56,2,100,TRUE,Postpaid
2249,Airtel 299,299,56,1,300,FALSE,Prepaid
2250,Airtel 199,199,56,2,100,TRUE,Prepaid
2251,Airtel 299,299,28,1,300,TRUE,Postpaid
2252,Airtel 499,499,56,2,300,TRUE,Postpaid
2253,Airtel 199,299,28,3,100,FALSE,Prepaid
2254,Airtel 399,199,84,2,300,TRUE,Postpaid
2255,Airtel 199,299,28,1,200,FALSE,Prepaid
2256,Airtel 299,599,28,1,200,FALSE,Prepaid
2257,Airtel 399,499,56,1.5,200,TRUE,Postpaid
2258,Airtel 199,399,56,3,200,FALSE,Postpaid
2259,Airtel 399,499,28,1,300,FALSE,Postpaid
2260,Airtel 499,599,84,3,200,FALSE,Postpaid
2261,Airtel 299,499,84,2,100,TRUE,Postpaid
2262,Airtel 199,599,56,2,300,TRUE,Postpaid
2263,Airtel 399,399,28,2,200,TRUE,Prepaid
2264,Airtel 399,499,56,3,200,FALSE,Postpaid
2265,Airtel 399,299,84,1,100,TRUE,Postpaid
2266,Airtel 199,299,84,1.5,200,TRUE,Postpaid
2267,Airtel 499,299,84,1,200,FALSE,Postpaid
2268,Airtel 299,599,28,3,300,FALSE,Postpaid
2269,Airtel 499,199,56,2,100,TRUE,Prepaid
2270,Airtel 299,399,84,2,300,FALSE,Prepaid
2271,Airtel 499,499,28,1.5,200,TRUE,Prepaid
2272,Airtel 399,399,28,1.5,200,FALSE,Postpaid
2273,Airtel 399,499,84,2,300,FALSE,Prepaid
2274,Airtel 299,199,56,1.5,200,FALSE,Prepaid
2275,Airtel 399,199,84,1.5,200,FALSE,Prepaid
2276,Airtel 399,399,28,3,300,TRUE,Postpaid
2277,Airtel 299,299,28,2,300,TRUE,Prepaid
2278,Airtel 199,199,28,2,300,FALSE,Postpaid
2279,Airtel 199,399,28,3,300,TRUE,Postpaid
2280,Airtel 199,499,28,2,100,FALSE,Postpaid
2281,Airtel 199,599,56,3,100,FALSE,Postpaid
2282,Airtel 399,599,28,2,200,FALSE,Prepaid
2283,Airtel 299,199,28,1,200,TRUE,Postpaid
2284,Airtel 399,399,56,3,100,TRUE,Postpaid
2285,Airtel 399,399,56,1,200,FALSE,Prepaid
2286,Airtel 399,399,28,2,300,FALSE,Postpaid
2287,Airtel 399,399,56,1.5,100,TRUE,Postpaid
2288,Airtel 499,199,28,2,300,TRUE,Prepaid
2289,Airtel 499,299,28,1.5,100,TRUE,Postpaid
2290,Airtel 199,299,84,2,100,FALSE,Postpaid
2291,Airtel 299,199,56,1.5,300,FALSE,Prepaid
2292,Airtel 199,299,28,1.5,300,TRUE,Prepaid
2293,Airtel 399,599,84,1,200,TRUE,Prepaid
2294,Airtel 299,299,56,3,200,FALSE,Postpaid
2295,Airtel 499,299,28,2,300,TRUE,Prepaid
2296,Airtel 199,199,28,1.5,300,TRUE,Postpaid
2297,Airtel 399,199,84,3,200,TRUE,Postpaid
2298,Airtel 199,399,28,1.5,100,FALSE,Prepaid
2299,Airtel 299,299,28,2,300,TRUE,Postpaid
2300,Airtel 299,499,56,1.5,200,TRUE,Postpaid
2301,Airtel 399,299,84,2,300,TRUE,Prepaid
2302,Airtel 299,299,28,2,200,FALSE,Postpaid
2303,Airtel 399,399,84,2,300,TRUE,Prepaid
2304,Airtel 199,499,84,1.5,100,FALSE,Prepaid
2305,Airtel 199,399,28,3,300,TRUE,Prepaid
2306,Airtel 299,299,56,2,300,TRUE,Prepaid
2307,Airtel 399,499,28,3,200,TRUE,Postpaid
2308,Airtel 299,199,84,2,100,TRUE,Prepaid
2309,Airtel 299,299,56,3,100,FALSE,Postpaid
2310,Airtel 199,299,84,1.5,100,TRUE,Prepaid
2311,Airtel 399,599,56,3,200,TRUE,Prepaid
2312,Airtel 499,299,84,3,100,TRUE,Postpaid
2313,Airtel 399,199,28,1,100,FALSE,Prepaid
2314,Airtel 199,399,56,2,200,TRUE,Prepaid
2315,Airtel 399,399,84,3,200,FALSE,Postpaid
2316,Airtel 499,399,84,2,300,FALSE,Postpaid
2317,Airtel 299,599,84,2,300,TRUE,Postpaid
2318,Airtel 199,399,28,1,200,TRUE,Postpaid
2319,Airtel 499,499,84,3,300,TRUE,Postpaid
2320,Airtel 199,399,28,1,300,TRUE,Postpaid
2321,Airtel 199,599,28,3,300,TRUE,Postpaid
2322,Airtel 399,399,84,2,100,TRUE,Prepaid
2323,Airtel 199,299,84,2,300,TRUE,Postpaid
2324,Airtel 499,299,56,2,300,FALSE,Postpaid
2325,Airtel 299,499,56,1,300,FALSE,Prepaid
2326,Airtel 499,599,28,1.5,300,FALSE,Prepaid
2327,Airtel 199,499,28,1,100,TRUE,Prepaid
2328,Airtel 499,299,56,1,100,TRUE,Postpaid
2329,Airtel 199,299,28,1,200,TRUE,Prepaid
2330,Airtel 199,499,28,1.5,300,FALSE,Prepaid
2331,Airtel 399,299,28,3,300,TRUE,Prepaid
2332,Airtel 399,599,28,1.5,100,FALSE,Postpaid
2333,Airtel 499,499,84,3,200,FALSE,Prepaid
2334,Airtel 199,399,84,3,300,TRUE,Postpaid
2335,Airtel 499,299,84,1.5,100,FALSE,Prepaid
2336,Airtel 399,299,84,2,100,FALSE,Postpaid
2337,Airtel 199,399,28,1.5,200,TRUE,Prepaid
2338,Airtel 199,599,84,1.5,200,TRUE,Prepaid
2339,Airtel 299,599,28,3,100,FALSE,Prepaid
2340,Airtel 399,599,56,2,200,TRUE,Postpaid
2341,Airtel 199,599,56,1.5,100,FALSE,Postpaid
2342,Airtel 299,199,56,1.5,200,TRUE,Postpaid
2343,Airtel 299,599,28,2,200,TRUE,Prepaid
2344,Airtel 299,399,84,2,200,TRUE,Postpaid
2345,Airtel 299,299,56,2,300,TRUE,Prepaid
2346,Airtel 199,499,56,1,200,FALSE,Prepaid
2347,Airtel 199,499,56,3,300,FALSE,Prepaid
2348,Airtel 199,499,28,1,200,FALSE,Prepaid
2349,Airtel 199,299,84,1.5,300,TRUE,Prepaid
2350,Airtel 499,499,84,1,300,TRUE,Postpaid
2351,Airtel 399,199,84,2,300,FALSE,Postpaid
2352,Airtel 399,299,56,3,200,TRUE,Postpaid
2353,Airtel 399,599,84,1,100,FALSE,Prepaid
2354,Airtel 199,199,84,3,200,TRUE,Postpaid
2355,Airtel 499,599,56,2,100,FALSE,Postpaid
2356,Airtel 499,499,84,2,300,FALSE,Prepaid
2357,Airtel 299,299,28,1.5,200,FALSE,Postpaid
2358,Airtel 499,499,56,2,200,FALSE,Prepaid
2359,Airtel 399,399,56,1,300,FALSE,Prepaid
2360,Airtel 499,499,84,2,100,FALSE,Postpaid
2361,Airtel 399,599,84,1.5,200,TRUE,Postpaid
2362,Airtel 399,499,28,3,200,FALSE,Prepaid
2363,Airtel 299,599,56,3,100,TRUE,Prepaid
2364,Airtel 499,299,56,1,300,FALSE,Postpaid
2365,Airtel 299,299,56,3,100,TRUE,Prepaid
2366,Airtel 199,199,56,1.5,200,TRUE,Postpaid
2367,Airtel 299,199,84,1,200,FALSE,Prepaid
2368,Airtel 199,199,56,1,300,TRUE,Postpaid
2369,Airtel 199,499,84,1,200,TRUE,Prepaid
2370,Airtel 299,199,84,1.5,100,FALSE,Postpaid
2371,Airtel 399,299,28,1,200,FALSE,Postpaid
2372,Airtel 399,199,28,3,300,FALSE,Postpaid
2373,Airtel 499,299,56,1,300,FALSE,Prepaid
2374,Airtel 299,199,28,1,100,TRUE,Postpaid
2375,Airtel 399,299,84,2,200,TRUE,Prepaid
2376,Airtel 199,399,84,2,200,TRUE,Prepaid
2377,Airtel 299,399,56,1,100,TRUE,Prepaid
2378,Airtel 499,299,84,3,200,TRUE,Prepaid
2379,Airtel 499,599,28,1,200,TRUE,Prepaid
2380,Airtel 499,199,84,1,100,FALSE,Postpaid
2381,Airtel 399,299,28,2,300,TRUE,Prepaid
2382,Airtel 199,299,28,2,300,TRUE,Postpaid
2383,Airtel 299,199,56,2,300,FALSE,Postpaid
2384,Airtel 399,299,28,1.5,200,TRUE,Postpaid
2385,Airtel 299,599,28,2,300,TRUE,Postpaid
2386,Airtel 499,299,28,1.5,200,FALSE,Prepaid
2387,Airtel 499,199,56,3,100,TRUE,Postpaid
2388,Airtel 399,599,28,3,300,TRUE,Postpaid
2389,Airtel 199,499,56,2,300,FALSE,Prepaid
2390,Airtel 499,299,28,1,200,FALSE,Postpaid
2391,Airtel 299,299,84,3,100,FALSE,Postpaid
2392,Airtel 399,199,84,2,300,FALSE,Prepaid
2393,Airtel 199,399,84,1,200,FALSE,Prepaid
2394,Airtel 399,199,56,3,200,FALSE,Prepaid
2395,Airtel 499,399,84,1,200,FALSE,Postpaid
2396,Airtel 499,399,56,1.5,300,TRUE,Prepaid
2397,Airtel 199,599,84,3,300,TRUE,Prepaid
2398,Airtel 299,199,28,3,100,TRUE,Prepaid
2399,Airtel 399,199,28,3,300,FALSE,Prepaid
2400,Airtel 199,599,84,2,200,TRUE,Prepaid
2401,Airtel 399,599,56,2,200,FALSE,Postpaid
2402,Airtel 299,599,28,3,100,TRUE,Postpaid
2403,Airtel 499,399,28,3,300,FALSE,Postpaid
2404,Airtel 299,399,28,3,100,TRUE,Postpaid
2405,Airtel 299,299,28,2,100,TRUE,Prepaid
2406,Airtel 499,599,56,1,300,TRUE,Postpaid
2407,Airtel 299,399,56,1.5,300,TRUE,Prepaid
2408,Airtel 299,599,28,3,100,FALSE,Prepaid
2409,Airtel 199,399,56,1.5,300,TRUE,Postpaid
2410,Airtel 499,199,56,1.5,200,TRUE,Prepaid
2411,Airtel 299,299,56,1,100,FALSE,Postpaid
2412,Airtel 499,399,28,1.5,300,TRUE,Prepaid
2413,Airtel 499,299,56,1,100,TRUE,Postpaid
2414,Airtel 199,399,56,1,300,FALSE,Postpaid
2415,Airtel 199,499,28,1.5,300,TRUE,Prepaid
2416,Airtel 199,299,56,3,300,FALSE,Postpaid
2417,Airtel 199,599,56,1,100,TRUE,Postpaid
2418,Airtel 299,499,56,2,200,TRUE,Postpaid
2419,Airtel 499,399,28,1.5,100,TRUE,Prepaid
2420,Airtel 499,199,56,1,100,FALSE,Postpaid
2421,Airtel 399,499,84,1.5,200,FALSE,Prepaid
2422,Airtel 399,199,84,1,300,TRUE,Postpaid
2423,Airtel 499,499,56,3,100,FALSE,Postpaid
2424,Airtel 499,299,84,3,200,TRUE,Postpaid
2425,Airtel 199,199,84,1.5,100,TRUE,Postpaid
2426,Airtel 399,299,56,3,300,TRUE,Prepaid
2427,Airtel 199,299,84,3,300,FALSE,Postpaid
2428,Airtel 199,599,84,2,200,TRUE,Postpaid
2429,Airtel 299,399,84,3,200,TRUE,Postpaid
2430,Airtel 499,199,28,3,300,TRUE,Prepaid
2431,Airtel 299,399,56,1.5,100,TRUE,Postpaid
2432,Airtel 299,199,84,1,100,FALSE,Postpaid
2433,Airtel 299,299,28,3,200,TRUE,Prepaid
2434,Airtel 299,499,28,2,300,FALSE,Prepaid
2435,Airtel 399,599,28,1.5,200,TRUE,Postpaid
2436,Airtel 399,499,84,2,200,FALSE,Prepaid
2437,Airtel 299,199,84,3,100,FALSE,Prepaid
2438,Airtel 399,399,28,1.5,300,FALSE,Prepaid
2439,Airtel 399,399,28,1.5,100,FALSE,Prepaid
2440,Airtel 299,399,56,1.5,300,FALSE,Prepaid
2441,Airtel 199,199,84,1,100,FALSE,Prepaid
2442,Airtel 399,299,28,1.5,300,TRUE,Prepaid
2443,Airtel 399,599,28,2,300,TRUE,Prepaid
2444,Airtel 199,399,56,1,300,TRUE,Prepaid
2445,Airtel 299,599,84,3,100,FALSE,Postpaid
2446,Airtel 399,399,84,2,100,TRUE,Prepaid
2447,Airtel 299,599,28,3,300,FALSE,Postpaid
2448,Airtel 299,599,28,2,100,FALSE,Prepaid
2449,Airtel 199,599,28,1.5,100,TRUE,Prepaid
2450,Airtel 199,599,56,1,200,FALSE,Postpaid
2451,Airtel 299,499,28,2,300,FALSE,Prepaid
2452,Airtel 299,199,56,1.5,200,FALSE,Postpaid
2453,Airtel 199,499,56,1.5,300,FALSE,Prepaid
2454,Airtel 399,399,84,3,200,TRUE,Prepaid
2455,Airtel 299,199,84,2,100,TRUE,Prepaid
2456,Airtel 399,299,28,2,100,FALSE,Prepaid
2457,Airtel 199,199,28,1,200,TRUE,Postpaid
2458,Airtel 399,399,84,1.5,200,FALSE,Prepaid
2459,Airtel 399,299,28,3,200,FALSE,Prepaid
2460,Airtel 499,199,28,1.5,200,TRUE,Prepaid
2461,Airtel 499,399,28,1.5,100,FALSE,Prepaid
2462,Airtel 499,599,84,1,200,FALSE,Postpaid
2463,Airtel 399,399,28,1,100,TRUE,Prepaid
2464,Airtel 499,399,84,1.5,300,TRUE,Postpaid
2465,Airtel 399,599,56,2,200,FALSE,Prepaid
2466,Airtel 499,499,28,1.5,300,TRUE,Postpaid
2467,Airtel 499,599,84,3,100,FALSE,Prepaid
2468,Airtel 499,299,56,2,100,TRUE,Prepaid
2469,Airtel 199,199,56,2,100,FALSE,Postpaid
2470,Airtel 299,399,56,2,100,FALSE,Postpaid
2471,Airtel 399,299,56,1,300,TRUE,Postpaid
2472,Airtel 299,199,28,1.5,200,FALSE,Prepaid
2473,Airtel 399,199,28,2,100,FALSE,Postpaid
2474,Airtel 299,399,28,1.5,300,TRUE,Prepaid
2475,Airtel 499,299,84,1.5,300,TRUE,Prepaid
2476,Airtel 299,599,56,3,100,TRUE,Postpaid
2477,Airtel 499,199,56,1,300,TRUE,Prepaid
2478,Airtel 399,499,56,3,100,TRUE,Prepaid
2479,Airtel 199,399,56,2,100,TRUE,Prepaid
2480,Airtel 499,499,84,1,300,FALSE,Prepaid
2481,Airtel 199,499,56,1.5,100,TRUE,Prepaid
2482,Airtel 199,399,28,2,100,TRUE,Prepaid
2483,Airtel 499,399,84,1.5,200,FALSE,Prepaid
2484,Airtel 499,399,28,1,300,FALSE,Postpaid
2485,Airtel 399,399,84,2,100,FALSE,Prepaid
2486,Airtel 299,599,84,1,100,TRUE,Postpaid
2487,Airtel 399,599,84,1,100,TRUE,Prepaid
2488,Airtel 399,299,28,3,300,TRUE,Prepaid
2489,Airtel 299,199,28,1,200,TRUE,Prepaid
2490,Airtel 199,199,84,3,200,TRUE,Prepaid
2491,Airtel 399,599,56,1,300,FALSE,Prepaid
2492,Airtel 399,199,84,3,100,TRUE,Prepaid
2493,Airtel 199,299,84,1,100,TRUE,Postpaid
2494,Airtel 399,199,56,1,200,FALSE,Postpaid
2495,Airtel 399,399,56,3,200,FALSE,Postpaid
2496,Airtel 199,499,56,1.5,200,TRUE,Prepaid
2497,Airtel 199,599,56,1.5,300,TRUE,Prepaid
2498,Airtel 199,499,84,2,200,FALSE,Postpaid
2499,Airtel 399,399,56,1.5,100,TRUE,Prepaid
2500,Airtel 499,399,84,3,300,FALSE,Postpaid
2501,Airtel 499,599,28,2,300,TRUE,Prepaid
2502,Airtel 499,199,84,1,200,FALSE,Prepaid
2503,Airtel 199,499,84,1,100,TRUE,Postpaid
2504,Airtel 499,199,56,2,100,FALSE,Postpaid
2505,Airtel 499,499,28,2,100,TRUE,Prepaid
2506,Airtel 399,599,84,1,100,FALSE,Postpaid
2507,Airtel 499,299,28,3,300,TRUE,Prepaid
2508,Airtel 299,399,56,3,100,FALSE,Prepaid
2509,Airtel 299,199,28,1.5,200,TRUE,Prepaid
2510,Airtel 499,299,84,3,300,FALSE,Prepaid
